[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density,control_spn_median,relative_spn_median,control_spn_mean,rel_spn_mean
2313,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,18,0.641330166,463.6666667,465.5,1,2.484289762,0.9,546648,194.5,1.393316195,221.2818357,1.095367047
2314,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,202,0.260869565,260.2821782,237,1,36.38150471,0.9,309327,194.5,0.218508997,221.2818357,0.176247374
2315,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.619047619,0,0,0,0,0.9,566056,194.5,-1,221.2818357,-1
2316,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,163,0.394927536,302.9018405,287,1,26.157568,0.9,400926,194.5,0.475578406,221.2818357,0.368850902
2317,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.781176471,0,0,0,0,0.9,812851,194.5,-1,221.2818357,-1
2318,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,78,0.482315113,400.4615385,414.5,1,13.84478449,0.9,443294,194.5,1.131105398,221.2818357,0.809735251
2319,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,171,0.36026936,319.5906433,304,1,26.73065346,0.9,374305,194.5,0.562982005,221.2818357,0.444269667
2320,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.751978892,0,0,0,0,0.9,645167,194.5,-1,221.2818357,-1
2321,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,224,0.238636364,257.5223214,242,1,35.50178365,0.9,313113,194.5,0.244215938,221.2818357,0.16377524
2322,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,23,0.58524173,434.6521739,439,1,6.862249584,0.9,484916,194.5,1.257069409,221.2818357,0.964246964
2323,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.793684211,0,0,0,0,0.9,1021645,194.5,-1,221.2818357,-1
2324,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.706849315,0,0,0,0,0.9,582930,194.5,-1,221.2818357,-1
2325,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,172,0.048780488,37.33139535,25,1,36.41262178,0.9,73255,194.5,-0.871465296,221.2818357,-0.831294805
2326,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,202,0.11790393,117.9653465,93,1,71.49138712,0.9,160589,194.5,-0.5218509,221.2818357,-0.4669
2327,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.762672811,0,0,0,0,0.9,733726,194.5,-1,221.2818357,-1
2328,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,131,0.449101796,357.3358779,368,1,20.59129757,0.9,378841,194.5,0.892030848,221.2818357,0.614845054
2329,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.667525773,0,0,0,0,0.9,527512,194.5,-1,221.2818357,-1
2330,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.721227621,0,0,0,0,0.9,694753,194.5,-1,221.2818357,-1
2331,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,31,0.614795918,422.6451613,425,1,8.375906986,0.9,452389,194.5,1.185089974,221.2818357,0.909985788
2332,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.725543478,0,0,0,0,0.9,585798,194.5,-1,221.2818357,-1
2333,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,194,0.027027027,34.72774869,14,0.994845361,111.4409674,0.9,69235,194.5,-0.928020566,221.2818357,-0.843061006
2334,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,110,0.526717557,388.2181818,401.5,1,17.12280224,0.9,507560,194.5,1.064267352,221.2818357,0.754406007
2335,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,74,0.544364508,425.4864865,435.5,1,11.07471988,0.9,474376,194.5,1.23907455,221.2818357,0.922826088
2336,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.75,0,0,0,0,0.9,747659,194.5,-1,221.2818357,-1
2337,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.782945736,0,0,0,0,0.9,733497,194.5,-1,221.2818357,-1
2338,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.768328446,0,0,0,0,0.9,600665,194.5,-1,221.2818357,-1
2339,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,36,0.569711538,419.6111111,418,1,7.757560856,0.9,450173,194.5,1.149100257,221.2818357,0.896274539
2340,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,1,0.696165192,0,0,0,0,0.9,515586,194.5,-1,221.2818357,-1
2341,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,3,0.672566372,462.3333333,461,1,0.056957462,0.9,523787,194.5,1.370179949,221.2818357,1.089341549
2342,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.802992519,0,0,0,0,0.9,668534,194.5,-1,221.2818357,-1
2343,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,61,0.595238095,423.704918,443,1,10.99785396,0.9,468151,194.5,1.277634961,221.2818357,0.91477496
2344,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.777472527,0,0,0,0,0.9,844385,194.5,-1,221.2818357,-1
2345,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,241,0.045454545,30.00454545,12,0.979253112,119.6328625,0.9,69805,194.5,-0.938303342,221.2818357,-0.864405746
2346,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,134,0.414715719,365.6567164,365.5,1,20.2999926,0.9,412172,194.5,0.879177378,221.2818357,0.652447953
2347,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,79,0.591511936,412.4556962,411,1,13.3864135,0.9,456518,194.5,1.11311054,221.2818357,0.863938334
2348,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,9,0.686936937,456.7777778,467,1,5.379956215,0.9,538174,194.5,1.401028278,221.2818357,1.064235306
2349,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,93,0.523809524,409.516129,419,1,11.65838314,0.9,442538,194.5,1.154241645,221.2818357,0.850654066
2350,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,96,0.385964912,377.59375,381,1,22.55153173,0.9,351062,194.5,0.958868895,221.2818357,0.706392885
2351,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.721875,0,0,0,0,0.9,553412,194.5,-1,221.2818357,-1
2352,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,24,0.603686636,408.375,418,1,15.12203724,0.9,476363,194.5,1.149100257,221.2818357,0.845497163
2353,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,24,0.663414634,442.6666667,442.5,1,6.250785752,0.9,511791,194.5,1.275064267,221.2818357,1.000465448
2354,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,244,0.084210526,84.40163934,59,1,62.40963947,0.9,110277,194.5,-0.696658098,221.2818357,-0.618578547
2355,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.793450882,0,0,0,0,0.9,713503,194.5,-1,221.2818357,-1
2356,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.787383178,0,0,0,0,0.9,754811,194.5,-1,221.2818357,-1
2357,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,235,0,0,0,0,0,0.9,21202,194.5,-1,221.2818357,-1
2358,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.788804071,0,0,0,0,0.9,665427,194.5,-1,221.2818357,-1
2359,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,99,0.49197861,379.2929293,391,1,15.23991739,0.9,439016,194.5,1.010282776,221.2818357,0.714071686
2360,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.661417323,0,0,0,0,0.9,481338,194.5,-1,221.2818357,-1
2361,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.794721408,0,0,0,0,0.9,692452,194.5,-1,221.2818357,-1
2362,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,72,0.519906323,418.0833333,436,1,12.31075751,0.9,439353,194.5,1.241645244,221.2818357,0.889370323
2363,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.698461538,0,0,0,0,0.9,520750,194.5,-1,221.2818357,-1
2364,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.707434053,0,0,0,0,0.9,679339,194.5,-1,221.2818357,-1
2365,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,6,0.650259067,463.1666667,470.5,1,2.642173444,0.9,452502,194.5,1.419023136,221.2818357,1.093107485
2366,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.746987952,0,0,0,0,0.9,618255,194.5,-1,221.2818357,-1
2367,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.757647059,0,0,0,0,0.9,641541,194.5,-1,221.2818357,-1
2368,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.707246377,0,0,0,0,0.9,503799,194.5,-1,221.2818357,-1
2369,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,54,0.538461538,402.1296296,405.5,1,15.62173873,0.9,366767,194.5,1.084832905,221.2818357,0.817273561
2370,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,42,0.540469974,408,412.5,1,10.15602582,0.9,432359,194.5,1.120822622,221.2818357,0.843802491
2371,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.775384615,0,0,0,0,0.9,639977,194.5,-1,221.2818357,-1
2372,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.691729323,0,0,0,0,0.9,511357,194.5,-1,221.2818357,-1
2373,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,10,0.648706897,456.6,459,1,3.626904171,0.9,516016,194.5,1.359897172,221.2818357,1.063431906
2374,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,1,0.673913043,0,0,0,0,0.9,558846,194.5,-1,221.2818357,-1
2375,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.730684327,0,0,0,0,0.9,673297,194.5,-1,221.2818357,-1
2376,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.826506024,0,0,0,0,0.9,758529,194.5,-1,221.2818357,-1
2377,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.680761099,0,0,0,0,0.9,546765,194.5,-1,221.2818357,-1
2378,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,199,0.043478261,68.24623116,42,1,91.19968851,0.9,94315,194.5,-0.784061697,221.2818357,-0.691586836
2379,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,48,0.580052493,396.9375,414.5,1,17.66154099,0.9,378538,194.5,1.131105398,221.2818357,0.793809685
2380,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.682186235,0,0,0,0,0.9,559045,194.5,-1,221.2818357,-1
2381,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,214,0,0,0,0,0,0.9,18636,194.5,-1,221.2818357,-1
2382,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.68,0,0,0,0,0.9,460014,194.5,-1,221.2818357,-1
2383,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.741339492,0,0,0,0,0.9,613091,194.5,-1,221.2818357,-1
2384,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.866840731,0,0,0,0,0.9,921125,194.5,-1,221.2818357,-1
2385,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.828442438,0,0,0,0,0.9,813694,194.5,-1,221.2818357,-1
2386,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.832432432,0,0,0,0,0.9,751689,194.5,-1,221.2818357,-1
2387,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.776470588,0,0,0,0,0.9,621747,194.5,-1,221.2818357,-1
2388,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.795505618,0,0,0,0,0.9,754487,194.5,-1,221.2818357,-1
2389,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.884272997,0,0,0,0,0.9,1163341,194.5,-1,221.2818357,-1
2390,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.791176471,0,0,0,0,0.9,723522,194.5,-1,221.2818357,-1
2391,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,18,0.604395604,417.0555556,438.5,1,9.748023413,0.9,428503,194.5,1.254498715,221.2818357,0.884725668
2392,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.705607477,0,0,0,0,0.9,446747,194.5,-1,221.2818357,-1
2393,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.702702703,0,0,0,0,0.9,465035,194.5,-1,221.2818357,-1
2394,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.747016706,0,0,0,0,0.9,561910,194.5,-1,221.2818357,-1
2395,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.691176471,0,0,0,0,0.9,453049,194.5,-1,221.2818357,-1
2396,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.685365854,0,0,0,0,0.9,488611,194.5,-1,221.2818357,-1
2397,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.815242494,0,0,0,0,0.9,835590,194.5,-1,221.2818357,-1
2398,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,2,0.692307692,418,418,1,20.215311,0.9,438124,194.5,1.149100257,221.2818357,0.888993729
2399,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.706849315,0,0,0,0,0.9,470470,194.5,-1,221.2818357,-1
2400,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,4,0.674772036,443,438,1,7.088036117,0.9,482968,194.5,1.251928021,221.2818357,1.001971823
2401,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.811363636,0,0,0,0,0.9,755883,194.5,-1,221.2818357,-1
2402,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.727272727,0,0,0,0,0.9,580161,194.5,-1,221.2818357,-1
2403,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.649746193,0,0,0,0,0.9,399868,194.5,-1,221.2818357,-1
2404,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,56,0.504559271,402.7857143,418.5,1,15.58109916,0.9,326946,194.5,1.151670951,221.2818357,0.820238489
2405,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.660098522,0,0,0,0,0.9,553590,194.5,-1,221.2818357,-1
2406,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.746898263,0,0,0,0,0.9,598873,194.5,-1,221.2818357,-1
2407,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.712643678,0,0,0,0,0.9,504196,194.5,-1,221.2818357,-1
2408,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,162,0.2,237.1790123,219,1,49.78266172,0.9,209396,194.5,0.12596401,221.2818357,0.071841309
2409,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.787061995,0,0,0,0,0.9,638865,194.5,-1,221.2818357,-1
2410,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.759213759,0,0,0,0,0.9,555828,194.5,-1,221.2818357,-1
2411,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.745042493,0,0,0,0,0.9,506369,194.5,-1,221.2818357,-1
2412,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.743169399,0,0,0,0,0.9,566560,194.5,-1,221.2818357,-1
2413,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.801909308,0,0,0,0,0.9,716640,194.5,-1,221.2818357,-1
2414,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.862179487,0,0,0,0,0.9,799775,194.5,-1,221.2818357,-1
2415,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.775773196,0,0,0,0,0.9,607502,194.5,-1,221.2818357,-1
2416,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.817307692,0,0,0,0,0.9,700777,194.5,-1,221.2818357,-1
2417,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.83446712,0,0,0,0,0.9,757917,194.5,-1,221.2818357,-1
2418,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.783382789,0,0,0,0,0.9,532119,194.5,-1,221.2818357,-1
2419,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.817180617,0,0,0,0,0.9,680053,194.5,-1,221.2818357,-1
2420,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.830065359,0,0,0,0,0.9,881337,194.5,-1,221.2818357,-1
2421,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,17,0.647201946,463.0588235,463,1,2.280614837,0.9,418211,194.5,1.380462725,221.2818357,1.092620129
2422,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.791208791,0,0,0,0,0.9,818924,194.5,-1,221.2818357,-1
2423,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.745762712,0,0,0,0,0.9,547186,194.5,-1,221.2818357,-1
2424,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.70230608,0,0,0,0,0.9,537961,194.5,-1,221.2818357,-1
2425,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.724409449,0,0,0,0,0.9,579763,194.5,-1,221.2818357,-1
2426,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.588,0,90,0,0.862533693,0,0,0,0,0.9,846737,194.5,-1,221.2818357,-1
2427,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.588,0,90,0,0.669154229,0,0,0,0,0.9,371084,194.5,-1,221.2818357,-1
2428,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.9,0,0.1,0,0,0,0.588,0,90,2,0.678743961,503,503,1,0,0.9,394585,194.5,1.586118252,221.2818357,1.273119248
